shipment_id,order_id,sku_id,warehouse_id,region,ship_date,delivery_date,lead_time_days,qty_shipped,on_time
507101,106208,SKU0080,WH_C,West,2025-02-01,2025-02-03,3,3,1
507102,106209,SKU0061,WH_A,East,2025-01-31,2025-02-01,1,29,1
507103,106210,SKU0026,WH_A,East,2025-02-01,2025-02-02,1,2,1
507104,106211,SKU0052,WH_A,East,2025-02-01,2025-02-03,2,1,1
507105,106212,SKU0080,WH_B,Central,2025-02-02,2025-02-06,5,1,0
507106,106213,SKU0076,WH_C,West,2025-02-01,2025-02-02,1,6,1
507107,106214,SKU0026,WH_B,Central,2025-02-01,2025-02-05,4,2,0
507108,106215,SKU0008,WH_C,West,2025-02-03,2025-02-04,3,1,1
507109,106216,SKU0068,WH_C,West,2025-02-01,2025-02-05,4,2,0
507110,106217,SKU0095,WH_B,Central,2025-02-02,2025-02-04,3,1,1
507111,106218,SKU0065,WH_C,West,2025-02-02,2025-02-05,4,1,1
507112,106219,SKU0040,WH_A,East,2025-02-01,2025-02-03,2,1,1
507113,106220,SKU0019,WH_C,West,2025-02-01,2025-02-03,2,1,1
507114,106220,SKU0019,WH_C,West,2025-02-04,2025-02-05,4,0,1
507115,106221,SKU0049,WH_B,Central,2025-02-04,2025-02-07,6,4,1
507116,106222,SKU0065,WH_A,East,2025-02-01,2025-02-04,3,1,1
507117,106222,SKU0065,WH_A,East,2025-02-01,2025-02-02,1,0,1
507118,106223,SKU0060,WH_A,East,2025-02-01,2025-02-02,1,1,1
507119,106224,SKU0036,WH_A,East,2025-02-02,2025-02-07,6,7,0
507120,106225,SKU0011,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507121,106226,SKU0027,WH_B,Central,2025-02-02,2025-02-05,4,4,1
507122,106227,SKU0017,WH_B,Central,2025-02-01,2025-02-02,1,1,1
507123,106227,SKU0017,WH_B,Central,2025-02-01,2025-02-04,3,1,1
507124,106228,SKU0023,WH_C,West,2025-02-03,2025-02-04,3,4,1
507125,106229,SKU0033,WH_C,West,2025-02-02,2025-02-03,2,2,1
507126,106230,SKU0011,WH_C,West,2025-02-03,2025-02-06,5,1,1
507127,106230,SKU0011,WH_C,West,2025-02-02,2025-02-05,4,0,1
507128,106231,SKU0016,WH_C,West,2025-02-01,2025-02-02,1,5,1
507129,106231,SKU0016,WH_C,West,2025-02-02,2025-02-05,4,3,1
507130,106232,SKU0089,WH_C,West,2025-02-01,2025-02-06,5,4,0
507131,106233,SKU0060,WH_C,West,2025-02-01,2025-02-02,1,1,1
507132,106234,SKU0049,WH_A,East,2025-02-01,2025-02-07,6,3,0
507133,106235,SKU0057,WH_B,Central,2025-02-01,2025-02-07,6,4,0
507134,106236,SKU0099,WH_C,West,2025-02-02,2025-02-03,2,1,1
507135,106236,SKU0099,WH_C,West,2025-02-02,2025-02-07,6,1,0
507136,106237,SKU0067,WH_B,Central,2025-02-02,2025-02-03,2,6,1
507137,106238,SKU0017,WH_B,Central,2025-02-01,2025-02-02,1,1,1
507138,106239,SKU0055,WH_A,East,2025-02-01,2025-02-02,1,1,1
507139,106240,SKU0078,WH_A,East,2025-02-02,2025-02-04,3,5,1
507140,106241,SKU0010,WH_B,Central,2025-02-01,2025-02-02,1,3,1
507141,106242,SKU0080,WH_C,West,2025-02-05,2025-02-07,6,1,1
507142,106242,SKU0080,WH_C,West,2025-02-03,2025-02-05,4,1,1
507143,106243,SKU0059,WH_C,West,2025-02-01,2025-02-05,4,4,0
507144,106244,SKU0021,WH_B,Central,2025-02-02,2025-02-03,2,1,1
507145,106245,SKU0038,WH_A,East,2025-02-02,2025-02-03,2,2,1
507146,106246,SKU0062,WH_C,West,2025-02-01,2025-02-05,4,2,0
507147,106247,SKU0065,WH_A,East,2025-02-04,2025-02-05,4,1,1
507148,106248,SKU0048,WH_A,East,2025-02-02,2025-02-05,4,1,1
507149,106249,SKU0034,WH_B,Central,2025-02-02,2025-02-04,3,3,1
507150,106250,SKU0016,WH_A,East,2025-02-02,2025-02-05,4,3,1
507151,106251,SKU0094,WH_A,East,2025-02-01,2025-02-03,2,3,1
507152,106252,SKU0074,WH_C,West,2025-02-02,2025-02-04,3,4,1
507153,106253,SKU0069,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507154,106254,SKU0045,WH_A,East,2025-02-01,2025-02-05,4,1,0
507155,106254,SKU0045,WH_A,East,2025-02-01,2025-02-04,3,0,1
507156,106255,SKU0083,WH_C,West,2025-02-03,2025-02-08,7,1,0
507157,106255,SKU0083,WH_C,West,2025-02-01,2025-02-02,1,0,1
507158,106256,SKU0045,WH_C,West,2025-02-02,2025-02-03,2,1,1
507159,106257,SKU0084,WH_C,West,2025-02-01,2025-02-05,4,3,0
507160,106258,SKU0020,WH_A,East,2025-02-01,2025-02-03,2,6,1
507161,106259,SKU0007,WH_A,East,2025-02-02,2025-02-03,2,1,1
507162,106260,SKU0010,WH_B,Central,2025-02-03,2025-02-04,3,1,1
507163,106261,SKU0026,WH_A,East,2025-02-01,2025-02-02,1,4,1
507164,106262,SKU0055,WH_A,East,2025-02-02,2025-02-04,3,1,1
507165,106263,SKU0076,WH_B,Central,2025-02-04,2025-02-07,6,1,1
507166,106264,SKU0096,WH_A,East,2025-02-02,2025-02-03,2,1,1
507167,106265,SKU0072,WH_B,Central,2025-02-02,2025-02-04,3,2,1
507168,106266,SKU0006,WH_A,East,2025-02-01,2025-02-04,3,8,1
507169,106267,SKU0023,WH_B,Central,2025-02-04,2025-02-05,4,3,1
507170,106268,SKU0068,WH_A,East,2025-02-02,2025-02-07,6,1,0
507171,106268,SKU0068,WH_A,East,2025-02-01,2025-02-03,2,3,1
507172,106269,SKU0082,WH_B,Central,2025-02-02,2025-02-08,7,4,0
507173,106270,SKU0028,WH_B,Central,2025-02-04,2025-02-05,4,6,1
507174,106271,SKU0059,WH_C,West,2025-02-03,2025-02-05,4,1,1
507175,106272,SKU0059,WH_A,East,2025-02-01,2025-02-05,4,1,0
507176,106273,SKU0089,WH_B,Central,2025-02-03,2025-02-05,4,1,1
507177,106274,SKU0064,WH_B,Central,2025-02-01,2025-02-03,2,4,1
507178,106274,SKU0064,WH_B,Central,2025-02-01,2025-02-04,3,1,1
507179,106275,SKU0013,WH_A,East,2025-02-03,2025-02-04,3,5,1
507180,106276,SKU0049,WH_A,East,2025-02-03,2025-02-05,4,1,1
507181,106276,SKU0049,WH_A,East,2025-02-01,2025-02-02,1,0,1
507182,106277,SKU0008,WH_A,East,2025-02-01,2025-02-03,2,2,1
507183,106278,SKU0090,WH_A,East,2025-02-01,2025-02-04,3,1,1
507184,106278,SKU0090,WH_A,East,2025-02-02,2025-02-09,8,4,0
507185,106279,SKU0030,WH_A,East,2025-02-01,2025-02-04,3,4,1
507186,106280,SKU0017,WH_A,East,2025-02-01,2025-02-02,1,1,1
507187,106281,SKU0068,WH_C,West,2025-02-01,2025-02-02,1,2,1
507188,106282,SKU0085,WH_B,Central,2025-02-01,2025-02-02,1,4,1
507189,106283,SKU0065,WH_C,West,2025-02-01,2025-02-04,3,1,1
507190,106284,SKU0065,WH_A,East,2025-02-02,2025-02-04,3,2,1
507191,106284,SKU0065,WH_A,East,2025-02-01,2025-02-02,1,1,1
507192,106285,SKU0012,WH_C,West,2025-02-01,2025-02-08,7,11,0
507193,106286,SKU0035,WH_C,West,2025-02-02,2025-02-03,2,3,1
507194,106287,SKU0023,WH_A,East,2025-02-01,2025-02-03,2,1,1
507195,106288,SKU0057,WH_A,East,2025-02-01,2025-02-04,3,3,1
507196,106289,SKU0003,WH_B,Central,2025-02-02,2025-02-04,3,2,1
507197,106289,SKU0003,WH_B,Central,2025-02-03,2025-02-04,3,1,1
507198,106290,SKU0059,WH_A,East,2025-02-01,2025-02-05,4,3,0
507199,106290,SKU0059,WH_A,East,2025-02-01,2025-02-03,2,1,1
507200,106291,SKU0041,WH_C,West,2025-02-03,2025-02-09,8,1,0
507201,106292,SKU0013,WH_C,West,2025-02-02,2025-02-06,5,2,0
507202,106293,SKU0016,WH_B,Central,2025-02-02,2025-02-03,2,8,1
507203,106294,SKU0026,WH_B,Central,2025-02-04,2025-02-08,7,1,0
507204,106295,SKU0058,WH_C,West,2025-02-02,2025-02-04,3,1,1
507205,106296,SKU0064,WH_C,West,2025-02-04,2025-02-06,5,2,1
507206,106297,SKU0041,WH_C,West,2025-02-02,2025-02-03,2,3,1
507207,106297,SKU0041,WH_C,West,2025-02-01,2025-02-03,2,2,1
507208,106298,SKU0011,WH_B,Central,2025-02-02,2025-02-06,5,6,0
507209,106299,SKU0052,WH_A,East,2025-02-01,2025-02-04,3,2,1
507210,106300,SKU0044,WH_B,Central,2025-02-03,2025-02-07,6,7,0
507211,106300,SKU0044,WH_B,Central,2025-02-02,2025-02-06,5,5,0
507212,106301,SKU0006,WH_C,West,2025-02-03,2025-02-05,4,2,1
507213,106302,SKU0078,WH_C,West,2025-02-03,2025-02-05,4,1,1
507214,106302,SKU0078,WH_C,West,2025-02-02,2025-02-03,2,0,1
507215,106303,SKU0036,WH_C,West,2025-02-03,2025-02-04,3,12,1
507216,106304,SKU0060,WH_C,West,2025-02-01,2025-02-02,1,3,1
507217,106305,SKU0033,WH_C,West,2025-02-01,2025-02-06,5,5,0
507218,106306,SKU0084,WH_B,Central,2025-02-04,2025-02-08,7,1,0
507219,106307,SKU0015,WH_B,Central,2025-02-01,2025-02-02,1,1,1
507220,106307,SKU0015,WH_B,Central,2025-02-01,2025-02-04,3,0,1
507221,106308,SKU0016,WH_C,West,2025-02-01,2025-02-06,5,1,0
507222,106308,SKU0016,WH_C,West,2025-02-03,2025-02-04,3,0,1
507223,106309,SKU0057,WH_B,Central,2025-02-02,2025-02-04,3,6,1
507224,106310,SKU0081,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507225,106311,SKU0049,WH_C,West,2025-02-03,2025-02-08,7,3,0
507226,106312,SKU0067,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507227,106313,SKU0081,WH_A,East,2025-02-02,2025-02-03,2,1,1
507228,106314,SKU0077,WH_B,Central,2025-02-01,2025-02-04,3,1,1
507229,106315,SKU0094,WH_A,East,2025-02-02,2025-02-05,4,6,1
507230,106316,SKU0018,WH_A,East,2025-02-03,2025-02-05,4,1,1
507231,106316,SKU0018,WH_A,East,2025-02-02,2025-02-03,2,0,1
507232,106317,SKU0029,WH_B,Central,2025-02-05,2025-02-10,9,2,0
507233,106318,SKU0036,WH_C,West,2025-02-03,2025-02-05,4,1,1
507234,106319,SKU0021,WH_B,Central,2025-02-02,2025-02-03,2,1,1
507235,106320,SKU0071,WH_A,East,2025-02-01,2025-02-02,1,8,1
507236,106321,SKU0015,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507237,106321,SKU0015,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507238,106322,SKU0040,WH_C,West,2025-02-01,2025-02-03,2,1,1
507239,106323,SKU0080,WH_B,Central,2025-02-02,2025-02-03,2,1,1
507240,106323,SKU0080,WH_B,Central,2025-02-01,2025-02-04,3,0,1
507241,106324,SKU0012,WH_C,West,2025-02-01,2025-02-05,4,2,0
507242,106325,SKU0099,WH_C,West,2025-02-02,2025-02-03,2,1,1
507243,106326,SKU0054,WH_A,East,2025-02-03,2025-02-04,3,1,1
507244,106327,SKU0033,WH_A,East,2025-02-02,2025-02-04,3,1,1
507245,106328,SKU0085,WH_A,East,2025-02-01,2025-02-03,2,1,1
507246,106329,SKU0063,WH_A,East,2025-02-02,2025-02-07,6,1,0
507247,106329,SKU0063,WH_A,East,2025-02-02,2025-02-04,3,0,1
507248,106330,SKU0074,WH_C,West,2025-02-03,2025-02-05,4,3,1
507249,106331,SKU0051,WH_C,West,2025-02-03,2025-02-07,6,2,0
507250,106332,SKU0074,WH_A,East,2025-02-02,2025-02-03,2,1,1
507251,106333,SKU0044,WH_B,Central,2025-02-02,2025-02-07,6,1,0
507252,106334,SKU0027,WH_B,Central,2025-02-02,2025-02-06,5,1,0
507253,106335,SKU0028,WH_A,East,2025-02-01,2025-02-02,1,1,1
507254,106336,SKU0081,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507255,106337,SKU0090,WH_B,Central,2025-02-01,2025-02-05,4,1,0
507256,106338,SKU0073,WH_A,East,2025-02-01,2025-02-03,2,5,1
507257,106339,SKU0081,WH_B,Central,2025-02-01,2025-02-06,5,3,0
507258,106340,SKU0056,WH_C,West,2025-02-02,2025-02-04,3,1,1
507259,106340,SKU0056,WH_C,West,2025-02-02,2025-02-05,4,0,1
507260,106341,SKU0046,WH_C,West,2025-02-01,2025-02-04,3,1,1
507261,106342,SKU0053,WH_A,East,2025-02-01,2025-02-02,1,1,1
507262,106343,SKU0074,WH_A,East,2025-02-01,2025-02-07,6,1,0
507263,106344,SKU0046,WH_B,Central,2025-02-04,2025-02-09,8,1,0
507264,106345,SKU0022,WH_A,East,2025-02-01,2025-02-05,4,1,0
507265,106345,SKU0022,WH_A,East,2025-02-02,2025-02-04,3,0,1
507266,106346,SKU0023,WH_B,Central,2025-02-01,2025-02-04,3,3,1
507267,106347,SKU0008,WH_B,Central,2025-02-01,2025-02-04,3,4,1
507268,106348,SKU0057,WH_A,East,2025-02-02,2025-02-04,3,2,1
507269,106349,SKU0074,WH_A,East,2025-02-03,2025-02-04,3,1,1
507270,106350,SKU0055,WH_C,West,2025-02-01,2025-02-04,3,11,1
507271,106351,SKU0074,WH_C,West,2025-02-02,2025-02-04,3,1,1
507272,106352,SKU0064,WH_C,West,2025-02-01,2025-02-02,1,1,1
507273,106353,SKU0088,WH_C,West,2025-02-02,2025-02-03,2,1,1
507274,106354,SKU0029,WH_A,East,2025-02-02,2025-02-03,2,2,1
507275,106355,SKU0098,WH_C,West,2025-02-02,2025-02-03,2,2,1
507276,106356,SKU0019,WH_B,Central,2025-02-01,2025-02-04,3,1,1
507277,106356,SKU0019,WH_B,Central,2025-02-02,2025-02-03,2,0,1
507278,106357,SKU0020,WH_C,West,2025-02-01,2025-02-03,2,5,1
507279,106358,SKU0001,WH_A,East,2025-02-02,2025-02-05,4,1,1
507280,106359,SKU0008,WH_A,East,2025-02-01,2025-02-02,1,13,1
507281,106360,SKU0044,WH_B,Central,2025-02-01,2025-02-02,1,1,1
507282,106361,SKU0055,WH_B,Central,2025-02-01,2025-02-06,5,1,0
507283,106362,SKU0096,WH_C,West,2025-02-01,2025-02-02,1,1,1
507284,106362,SKU0096,WH_C,West,2025-02-01,2025-02-07,6,0,0
507285,106363,SKU0070,WH_A,East,2025-02-04,2025-02-07,6,1,1
507286,106364,SKU0084,WH_B,Central,2025-02-01,2025-02-02,1,2,1
507287,106365,SKU0033,WH_A,East,2025-02-01,2025-02-02,1,3,1
507288,106366,SKU0039,WH_C,West,2025-02-02,2025-02-08,7,1,0
507289,106367,SKU0075,WH_A,East,2025-02-01,2025-02-03,2,1,1
507290,106367,SKU0075,WH_A,East,2025-02-03,2025-02-06,5,1,1
507291,106368,SKU0020,WH_C,West,2025-02-03,2025-02-08,7,2,0
507292,106369,SKU0067,WH_A,East,2025-02-01,2025-02-04,3,1,1
507293,106370,SKU0092,WH_A,East,2025-02-02,2025-02-04,3,1,1
507294,106371,SKU0066,WH_A,East,2025-02-01,2025-02-05,4,1,0
507295,106371,SKU0066,WH_A,East,2025-02-02,2025-02-04,3,1,1
507296,106372,SKU0018,WH_C,West,2025-02-01,2025-02-02,1,1,1
507297,106373,SKU0091,WH_C,West,2025-02-03,2025-02-04,3,5,1
507298,106373,SKU0091,WH_C,West,2025-02-01,2025-02-03,2,2,1
507299,106374,SKU0019,WH_A,East,2025-02-02,2025-02-04,3,1,1
507300,106375,SKU0050,WH_C,West,2025-02-01,2025-02-05,4,1,0
507301,106376,SKU0097,WH_B,Central,2025-02-01,2025-02-02,1,1,1
507302,106377,SKU0019,WH_A,East,2025-02-01,2025-02-03,2,1,1
507303,106378,SKU0065,WH_B,Central,2025-02-01,2025-02-04,3,8,1
507304,106379,SKU0094,WH_C,West,2025-02-01,2025-02-04,3,2,1
507305,106380,SKU0050,WH_A,East,2025-02-01,2025-02-03,2,7,1
507306,106381,SKU0076,WH_A,East,2025-02-03,2025-02-05,4,1,1
507307,106382,SKU0021,WH_C,West,2025-02-04,2025-02-06,5,4,1
507308,106383,SKU0084,WH_B,Central,2025-02-02,2025-02-04,3,3,1
507309,106384,SKU0094,WH_A,East,2025-02-01,2025-02-02,1,1,1
507310,106384,SKU0094,WH_A,East,2025-02-01,2025-02-03,2,1,1
507311,106385,SKU0050,WH_B,Central,2025-02-02,2025-02-09,8,1,0
507312,106386,SKU0074,WH_B,Central,2025-02-03,2025-02-07,6,1,0
507313,106387,SKU0009,WH_B,Central,2025-02-01,2025-02-03,2,1,1
507314,106387,SKU0009,WH_B,Central,2025-02-01,2025-02-03,2,5,1
507315,106388,SKU0059,WH_C,West,2025-02-01,2025-02-03,2,1,1
507316,106388,SKU0059,WH_C,West,2025-02-02,2025-02-03,2,3,1
507317,106389,SKU0013,WH_A,East,2025-02-02,2025-02-05,4,3,1
507318,106390,SKU0003,WH_A,East,2025-02-02,2025-02-09,7,3,0
507319,106391,SKU0045,WH_C,West,2025-02-03,2025-02-04,2,1,1
507320,106392,SKU0033,WH_B,Central,2025-02-02,2025-02-08,6,7,0
507321,106393,SKU0027,WH_A,East,2025-02-04,2025-02-05,3,1,1
507322,106394,SKU0056,WH_A,East,2025-02-04,2025-02-06,4,10,1
507323,106395,SKU0093,WH_C,West,2025-02-02,2025-02-05,3,1,1
507324,106396,SKU0071,WH_B,Central,2025-02-02,2025-02-04,2,1,1
507325,106397,SKU0008,WH_C,West,2025-02-02,2025-02-04,2,2,1
507326,106398,SKU0099,WH_B,Central,2025-02-03,2025-02-05,3,2,1
507327,106399,SKU0054,WH_A,East,2025-02-02,2025-02-05,3,1,1
507328,106400,SKU0099,WH_B,Central,2025-02-02,2025-02-08,6,1,0
507329,106401,SKU0075,WH_B,Central,2025-02-02,2025-02-03,1,1,1
507330,106402,SKU0055,WH_A,East,2025-02-03,2025-02-05,3,1,1
507331,106402,SKU0055,WH_A,East,2025-02-02,2025-02-03,1,2,1
507332,106403,SKU0044,WH_A,East,2025-02-06,2025-02-08,6,4,1
507333,106404,SKU0024,WH_A,East,2025-02-02,2025-02-04,2,2,1
507334,106404,SKU0024,WH_A,East,2025-02-02,2025-02-03,1,2,1
507335,106405,SKU0002,WH_C,West,2025-02-02,2025-02-06,4,1,0
507336,106406,SKU0094,WH_B,Central,2025-02-02,2025-02-04,2,1,1
507337,106407,SKU0084,WH_C,West,2025-02-02,2025-02-04,2,2,1
507338,106408,SKU0075,WH_C,West,2025-02-03,2025-02-05,3,1,1
507339,106409,SKU0084,WH_A,East,2025-02-02,2025-02-05,3,1,1
507340,106410,SKU0071,WH_A,East,2025-02-04,2025-02-05,3,1,1
507341,106411,SKU0072,WH_A,East,2025-02-03,2025-02-07,5,2,0
507342,106412,SKU0050,WH_B,Central,2025-02-02,2025-02-08,6,6,0
507343,106413,SKU0061,WH_C,West,2025-02-03,2025-02-05,3,2,1
507344,106414,SKU0089,WH_B,Central,2025-02-02,2025-02-03,1,2,1
507345,106415,SKU0091,WH_C,West,2025-02-02,2025-02-04,2,1,1
507346,106416,SKU0054,WH_B,Central,2025-02-02,2025-02-03,1,5,1
507347,106417,SKU0065,WH_A,East,2025-02-06,2025-02-07,5,1,1
507348,106417,SKU0065,WH_A,East,2025-02-04,2025-02-06,4,0,1
507349,106418,SKU0070,WH_B,Central,2025-02-02,2025-02-05,3,1,1
507350,106419,SKU0029,WH_C,West,2025-02-02,2025-02-05,3,7,1
507351,106420,SKU0080,WH_C,West,2025-02-04,2025-02-05,3,3,1
507352,106420,SKU0080,WH_C,West,2025-02-02,2025-02-03,1,1,1
507353,106421,SKU0058,WH_A,East,2025-02-04,2025-02-08,6,1,0
507354,106421,SKU0058,WH_A,East,2025-02-02,2025-02-04,2,0,1
507355,106422,SKU0024,WH_C,West,2025-02-02,2025-02-04,2,1,1
507356,106423,SKU0050,WH_B,Central,2025-02-02,2025-02-03,1,1,1
507357,106424,SKU0072,WH_C,West,2025-02-02,2025-02-05,3,8,1
507358,106425,SKU0072,WH_B,Central,2025-02-02,2025-02-04,2,3,1
507359,106426,SKU0059,WH_B,Central,2025-02-02,2025-02-04,2,3,1
507360,106426,SKU0059,WH_B,Central,2025-02-02,2025-02-04,2,6,1
507361,106427,SKU0015,WH_A,East,2025-02-02,2025-02-06,4,3,0
507362,106428,SKU0080,WH_C,West,2025-02-02,2025-02-03,1,1,1
507363,106429,SKU0056,WH_C,West,2025-02-03,2025-02-05,3,5,1
507364,106430,SKU0069,WH_C,West,2025-02-04,2025-02-10,8,8,0
507365,106431,SKU0049,WH_A,East,2025-02-04,2025-02-05,3,1,1
507366,106432,SKU0073,WH_A,East,2025-02-02,2025-02-05,3,1,1
507367,106432,SKU0073,WH_A,East,2025-02-02,2025-02-03,1,0,1
507368,106433,SKU0090,WH_C,West,2025-02-02,2025-02-04,2,1,1
507369,106434,SKU0092,WH_B,Central,2025-02-04,2025-02-06,4,1,1
507370,106434,SKU0092,WH_B,Central,2025-02-03,2025-02-06,4,1,1
507371,106435,SKU0100,WH_B,Central,2025-02-03,2025-02-08,6,1,0
507372,106436,SKU0024,WH_A,East,2025-02-02,2025-02-09,7,13,0
507373,106437,SKU0063,WH_C,West,2025-02-02,2025-02-03,1,1,1
507374,106437,SKU0063,WH_C,West,2025-02-03,2025-02-04,2,0,1
507375,106438,SKU0027,WH_A,East,2025-02-02,2025-02-08,6,2,0
507376,106439,SKU0095,WH_A,East,2025-02-02,2025-02-09,7,14,0
507377,106440,SKU0077,WH_A,East,2025-02-03,2025-02-09,7,1,0
507378,106441,SKU0016,WH_A,East,2025-02-04,2025-02-06,4,1,1
507379,106442,SKU0030,WH_A,East,2025-02-03,2025-02-10,8,5,0
507380,106443,SKU0076,WH_A,East,2025-02-03,2025-02-04,2,1,1
507381,106444,SKU0050,WH_A,East,2025-02-06,2025-02-07,5,2,1
507382,106445,SKU0027,WH_C,West,2025-02-02,2025-02-05,3,3,1
507383,106446,SKU0005,WH_A,East,2025-02-02,2025-02-04,2,1,1
507384,106447,SKU0014,WH_C,West,2025-02-03,2025-02-04,2,6,1
507385,106448,SKU0019,WH_A,East,2025-02-03,2025-02-05,3,1,1
507386,106449,SKU0007,WH_B,Central,2025-02-02,2025-02-07,5,1,0
507387,106450,SKU0007,WH_C,West,2025-02-04,2025-02-06,4,1,1
507388,106451,SKU0002,WH_B,Central,2025-02-03,2025-02-07,5,5,0
507389,106452,SKU0074,WH_B,Central,2025-02-02,2025-02-05,3,10,1
507390,106453,SKU0058,WH_C,West,2025-02-03,2025-02-05,3,1,1
507391,106454,SKU0093,WH_A,East,2025-02-06,2025-02-07,5,3,1
507392,106455,SKU0032,WH_A,East,2025-02-02,2025-02-07,5,4,0
507393,106455,SKU0032,WH_A,East,2025-02-05,2025-02-08,6,3,1
507394,106456,SKU0067,WH_C,West,2025-02-03,2025-02-06,4,1,1
507395,106456,SKU0067,WH_C,West,2025-02-02,2025-02-04,2,0,1
507396,106457,SKU0099,WH_A,East,2025-02-03,2025-02-04,2,2,1
507397,106458,SKU0035,WH_A,East,2025-02-04,2025-02-06,4,1,1
507398,106459,SKU0069,WH_A,East,2025-02-04,2025-02-06,4,1,1
507399,106460,SKU0006,WH_B,Central,2025-02-02,2025-02-03,1,1,1
507400,106460,SKU0006,WH_B,Central,2025-02-03,2025-02-05,3,0,1
507401,106461,SKU0016,WH_C,West,2025-02-04,2025-02-06,4,2,1
507402,106462,SKU0030,WH_C,West,2025-02-03,2025-02-06,4,3,1
507403,106463,SKU0095,WH_B,Central,2025-02-02,2025-02-07,5,2,0
507404,106464,SKU0079,WH_C,West,2025-02-02,2025-02-04,2,3,1
507405,106465,SKU0084,WH_C,West,2025-02-03,2025-02-05,3,7,1
507406,106466,SKU0062,WH_A,East,2025-02-02,2025-02-04,2,3,1
507407,106467,SKU0047,WH_B,Central,2025-02-02,2025-02-04,2,7,1
507408,106468,SKU0054,WH_C,West,2025-02-02,2025-02-05,3,15,1
507409,106469,SKU0057,WH_B,Central,2025-02-03,2025-02-05,3,1,1
507410,106470,SKU0073,WH_A,East,2025-02-02,2025-02-05,3,1,1
507411,106471,SKU0018,WH_B,Central,2025-02-03,2025-02-07,5,5,0
507412,106471,SKU0018,WH_B,Central,2025-02-02,2025-02-07,5,5,0
507413,106472,SKU0037,WH_C,West,2025-02-02,2025-02-03,1,1,1
507414,106473,SKU0063,WH_A,East,2025-02-03,2025-02-10,8,4,0
507415,106474,SKU0010,WH_C,West,2025-02-02,2025-02-06,4,4,0
507416,106474,SKU0010,WH_C,West,2025-02-02,2025-02-03,1,2,1
507417,106475,SKU0031,WH_A,East,2025-02-02,2025-02-04,2,1,1
507418,106475,SKU0031,WH_A,East,2025-02-02,2025-02-03,1,0,1
507419,106476,SKU0003,WH_C,West,2025-02-02,2025-02-05,3,3,1
507420,106477,SKU0016,WH_C,West,2025-02-02,2025-02-04,2,1,1
507421,106478,SKU0064,WH_A,East,2025-02-02,2025-02-04,2,6,1
507422,106479,SKU0039,WH_A,East,2025-02-03,2025-02-04,2,1,1
507423,106479,SKU0039,WH_A,East,2025-02-03,2025-02-04,2,0,1
507424,106480,SKU0048,WH_B,Central,2025-02-03,2025-02-06,4,1,1
507425,106481,SKU0085,WH_A,East,2025-02-02,2025-02-03,1,4,1
507426,106481,SKU0085,WH_A,East,2025-02-02,2025-02-04,2,4,1
507427,106482,SKU0012,WH_C,West,2025-02-02,2025-02-03,1,1,1
507428,106483,SKU0090,WH_C,West,2025-02-03,2025-02-04,2,1,1
507429,106483,SKU0090,WH_C,West,2025-02-02,2025-02-03,1,0,1
507430,106484,SKU0052,WH_C,West,2025-02-06,2025-02-07,5,1,1
507431,106485,SKU0031,WH_C,West,2025-02-02,2025-02-04,2,1,1
507432,106486,SKU0095,WH_C,West,2025-02-02,2025-02-06,4,4,0
507433,106487,SKU0028,WH_B,Central,2025-02-04,2025-02-06,4,4,1
507434,106488,SKU0038,WH_A,East,2025-02-04,2025-02-07,5,1,1
507435,106489,SKU0031,WH_B,Central,2025-02-02,2025-02-06,4,5,0
507436,106490,SKU0075,WH_B,Central,2025-02-04,2025-02-05,3,2,1
507437,106491,SKU0009,WH_C,West,2025-02-03,2025-02-08,6,6,0
507438,106492,SKU0002,WH_A,East,2025-02-03,2025-02-04,2,1,1
507439,106493,SKU0081,WH_C,West,2025-02-02,2025-02-09,7,7,0
507440,106494,SKU0048,WH_C,West,2025-02-03,2025-02-05,3,1,1
507441,106495,SKU0089,WH_C,West,2025-02-04,2025-02-05,3,4,1
507442,106496,SKU0056,WH_C,West,2025-02-02,2025-02-04,2,1,1
507443,106496,SKU0056,WH_C,West,2025-02-02,2025-02-04,2,0,1
507444,106497,SKU0034,WH_A,East,2025-02-04,2025-02-05,3,3,1
507445,106498,SKU0023,WH_A,East,2025-02-04,2025-02-10,8,2,0
507446,106499,SKU0075,WH_C,West,2025-02-05,2025-02-07,5,3,1
507447,106500,SKU0030,WH_A,East,2025-02-04,2025-02-07,5,1,1
507448,106500,SKU0030,WH_A,East,2025-02-04,2025-02-06,4,0,1
507449,106501,SKU0068,WH_A,East,2025-02-02,2025-02-03,1,1,1
507450,106502,SKU0066,WH_C,West,2025-02-02,2025-02-04,2,4,1
507451,106503,SKU0069,WH_A,East,2025-02-02,2025-02-04,2,7,1
507452,106504,SKU0022,WH_C,West,2025-02-05,2025-02-06,4,1,1
507453,106505,SKU0002,WH_A,East,2025-02-04,2025-02-05,3,3,1
507454,106505,SKU0002,WH_A,East,2025-02-03,2025-02-04,2,1,1
507455,106506,SKU0083,WH_A,East,2025-02-02,2025-02-05,3,1,1
