date,warehouse_id,region,sku_id,category,on_hand,backorder,reorder_point,reorder_qty
2025-01-27,WH_B,Central,SKU0085,Hardware,179,4,40,92
2025-01-27,WH_B,Central,SKU0086,Hardware,55,0,50,30
2025-01-27,WH_B,Central,SKU0087,Office,163,8,44,69
2025-01-27,WH_B,Central,SKU0088,Housewares,195,3,46,62
2025-01-27,WH_B,Central,SKU0089,Electronics,236,3,37,117
2025-01-27,WH_B,Central,SKU0090,Electronics,232,5,33,81
2025-01-27,WH_B,Central,SKU0091,Electronics,105,2,19,95
2025-01-27,WH_B,Central,SKU0092,Housewares,81,2,47,68
2025-01-27,WH_B,Central,SKU0093,Sports,41,4,41,89
2025-01-27,WH_B,Central,SKU0094,Hardware,106,0,33,88
2025-01-27,WH_B,Central,SKU0095,Electronics,215,2,36,56
2025-01-27,WH_B,Central,SKU0096,Hardware,158,4,49,98
2025-01-27,WH_B,Central,SKU0097,Office,51,2,39,67
2025-01-27,WH_B,Central,SKU0098,Housewares,166,3,49,33
2025-01-27,WH_B,Central,SKU0099,Office,98,2,33,70
2025-01-27,WH_B,Central,SKU0100,Office,28,4,25,114
2025-01-27,WH_C,West,SKU0001,Housewares,191,3,47,80
2025-01-27,WH_C,West,SKU0002,Electronics,21,2,35,51
2025-01-27,WH_C,West,SKU0003,Hardware,73,6,17,50
2025-01-27,WH_C,West,SKU0004,Hardware,165,4,23,88
2025-01-27,WH_C,West,SKU0005,Sports,26,3,40,81
2025-01-27,WH_C,West,SKU0006,Sports,109,4,50,107
2025-01-27,WH_C,West,SKU0007,Office,22,1,16,99
2025-01-27,WH_C,West,SKU0008,Electronics,103,3,32,98
2025-01-27,WH_C,West,SKU0009,Hardware,106,1,37,96
2025-01-27,WH_C,West,SKU0010,Electronics,71,4,29,30
2025-01-27,WH_C,West,SKU0011,Hardware,226,7,49,103
2025-01-27,WH_C,West,SKU0012,Housewares,170,2,27,115
2025-01-27,WH_C,West,SKU0013,Electronics,33,1,36,91
2025-01-27,WH_C,West,SKU0014,Electronics,140,2,49,100
2025-01-27,WH_C,West,SKU0015,Housewares,96,5,45,63
2025-01-27,WH_C,West,SKU0016,Housewares,53,0,50,74
2025-01-27,WH_C,West,SKU0017,Hardware,169,5,30,31
2025-01-27,WH_C,West,SKU0018,Housewares,52,5,43,77
2025-01-27,WH_C,West,SKU0019,Sports,27,3,18,30
2025-01-27,WH_C,West,SKU0020,Electronics,96,2,17,116
2025-01-27,WH_C,West,SKU0021,Sports,109,5,39,116
2025-01-27,WH_C,West,SKU0022,Sports,114,2,21,105
2025-01-27,WH_C,West,SKU0023,Hardware,241,4,37,112
2025-01-27,WH_C,West,SKU0024,Electronics,91,0,16,75
2025-01-27,WH_C,West,SKU0025,Office,125,0,33,42
2025-01-27,WH_C,West,SKU0026,Hardware,239,2,31,102
2025-01-27,WH_C,West,SKU0027,Electronics,81,2,43,99
2025-01-27,WH_C,West,SKU0028,Electronics,269,1,33,85
2025-01-27,WH_C,West,SKU0029,Sports,134,4,18,94
2025-01-27,WH_C,West,SKU0030,Housewares,139,1,16,113
2025-01-27,WH_C,West,SKU0031,Sports,47,5,48,90
2025-01-27,WH_C,West,SKU0032,Sports,77,0,41,112
2025-01-27,WH_C,West,SKU0033,Housewares,38,3,16,44
2025-01-27,WH_C,West,SKU0034,Office,190,1,28,84
2025-01-27,WH_C,West,SKU0035,Hardware,143,4,22,36
2025-01-27,WH_C,West,SKU0036,Housewares,69,0,32,67
2025-01-27,WH_C,West,SKU0037,Sports,83,4,31,46
2025-01-27,WH_C,West,SKU0038,Housewares,174,4,17,80
2025-01-27,WH_C,West,SKU0039,Office,149,2,32,115
2025-01-27,WH_C,West,SKU0040,Housewares,106,1,42,101
2025-01-27,WH_C,West,SKU0041,Sports,119,1,38,51
2025-01-27,WH_C,West,SKU0042,Electronics,139,5,17,78
2025-01-27,WH_C,West,SKU0043,Hardware,70,5,23,44
2025-01-27,WH_C,West,SKU0044,Hardware,143,3,37,108
2025-01-27,WH_C,West,SKU0045,Electronics,223,0,42,91
2025-01-27,WH_C,West,SKU0046,Hardware,78,4,35,84
2025-01-27,WH_C,West,SKU0047,Electronics,84,6,26,53
2025-01-27,WH_C,West,SKU0048,Hardware,78,1,15,72
2025-01-27,WH_C,West,SKU0049,Housewares,80,7,28,111
2025-01-27,WH_C,West,SKU0050,Hardware,246,4,33,86
2025-01-27,WH_C,West,SKU0051,Hardware,34,4,31,93
2025-01-27,WH_C,West,SKU0052,Hardware,149,2,45,79
2025-01-27,WH_C,West,SKU0053,Hardware,146,7,49,66
2025-01-27,WH_C,West,SKU0054,Office,195,4,35,77
2025-01-27,WH_C,West,SKU0055,Housewares,166,3,29,106
2025-01-27,WH_C,West,SKU0056,Housewares,129,4,35,51
2025-01-27,WH_C,West,SKU0057,Electronics,73,2,29,98
2025-01-27,WH_C,West,SKU0058,Sports,92,6,35,30
2025-01-27,WH_C,West,SKU0059,Electronics,211,1,20,47
2025-01-27,WH_C,West,SKU0060,Hardware,124,1,36,74
2025-01-27,WH_C,West,SKU0061,Office,84,0,21,51
2025-01-27,WH_C,West,SKU0062,Housewares,205,0,18,30
2025-01-27,WH_C,West,SKU0063,Housewares,91,3,40,46
2025-01-27,WH_C,West,SKU0064,Sports,201,5,26,41
2025-01-27,WH_C,West,SKU0065,Sports,51,5,45,60
2025-01-27,WH_C,West,SKU0066,Sports,184,0,24,111
2025-01-27,WH_C,West,SKU0067,Hardware,182,0,46,50
2025-01-27,WH_C,West,SKU0068,Electronics,168,3,32,98
2025-01-27,WH_C,West,SKU0069,Hardware,252,2,49,61
2025-01-27,WH_C,West,SKU0070,Hardware,254,2,37,101
2025-01-27,WH_C,West,SKU0071,Hardware,131,2,35,100
2025-01-27,WH_C,West,SKU0072,Office,94,2,25,53
2025-01-27,WH_C,West,SKU0073,Office,182,2,34,51
2025-01-27,WH_C,West,SKU0074,Hardware,289,5,37,47
2025-01-27,WH_C,West,SKU0075,Sports,94,0,21,81
2025-01-27,WH_C,West,SKU0076,Hardware,68,5,47,71
2025-01-27,WH_C,West,SKU0077,Office,140,4,38,108
2025-01-27,WH_C,West,SKU0078,Housewares,53,1,43,38
2025-01-27,WH_C,West,SKU0079,Hardware,40,4,36,36
2025-01-27,WH_C,West,SKU0080,Hardware,218,1,18,76
2025-01-27,WH_C,West,SKU0081,Housewares,94,2,20,63
2025-01-27,WH_C,West,SKU0082,Hardware,171,4,44,69
2025-01-27,WH_C,West,SKU0083,Housewares,83,0,45,59
2025-01-27,WH_C,West,SKU0084,Office,112,1,28,75
2025-01-27,WH_C,West,SKU0085,Hardware,95,1,34,86
2025-01-27,WH_C,West,SKU0086,Hardware,206,4,33,44
2025-01-27,WH_C,West,SKU0087,Office,131,1,22,75
2025-01-27,WH_C,West,SKU0088,Housewares,173,0,34,119
2025-01-27,WH_C,West,SKU0089,Electronics,217,6,44,55
2025-01-27,WH_C,West,SKU0090,Electronics,126,2,33,107
2025-01-27,WH_C,West,SKU0091,Electronics,100,4,17,72
2025-01-27,WH_C,West,SKU0092,Housewares,88,1,46,95
2025-01-27,WH_C,West,SKU0093,Sports,159,1,16,58
2025-01-27,WH_C,West,SKU0094,Hardware,94,3,22,97
2025-01-27,WH_C,West,SKU0095,Electronics,104,4,41,40
2025-01-27,WH_C,West,SKU0096,Hardware,56,0,27,60
2025-01-27,WH_C,West,SKU0097,Office,170,2,48,106
2025-01-27,WH_C,West,SKU0098,Housewares,84,1,42,34
2025-01-27,WH_C,West,SKU0099,Office,148,1,45,94
2025-01-27,WH_C,West,SKU0100,Office,150,3,26,101
2025-01-28,WH_A,East,SKU0001,Housewares,51,3,37,52
2025-01-28,WH_A,East,SKU0002,Electronics,190,8,49,90
2025-01-28,WH_A,East,SKU0003,Hardware,98,1,15,66
2025-01-28,WH_A,East,SKU0004,Hardware,240,2,42,53
2025-01-28,WH_A,East,SKU0005,Sports,116,1,19,70
2025-01-28,WH_A,East,SKU0006,Sports,80,3,22,86
2025-01-28,WH_A,East,SKU0007,Office,209,6,34,82
2025-01-28,WH_A,East,SKU0008,Electronics,132,5,28,71
2025-01-28,WH_A,East,SKU0009,Hardware,93,0,45,95
2025-01-28,WH_A,East,SKU0010,Electronics,36,4,21,95
2025-01-28,WH_A,East,SKU0011,Hardware,229,2,21,75
2025-01-28,WH_A,East,SKU0012,Housewares,129,4,45,54
2025-01-28,WH_A,East,SKU0013,Electronics,138,5,32,78
2025-01-28,WH_A,East,SKU0014,Electronics,224,2,20,91
2025-01-28,WH_A,East,SKU0015,Housewares,127,4,39,50
2025-01-28,WH_A,East,SKU0016,Housewares,159,1,40,105
2025-01-28,WH_A,East,SKU0017,Hardware,60,2,34,58
2025-01-28,WH_A,East,SKU0018,Housewares,60,0,40,47
2025-01-28,WH_A,East,SKU0019,Sports,170,5,31,78
2025-01-28,WH_A,East,SKU0020,Electronics,264,3,42,63
2025-01-28,WH_A,East,SKU0021,Sports,127,2,18,108
2025-01-28,WH_A,East,SKU0022,Sports,168,0,16,118
2025-01-28,WH_A,East,SKU0023,Hardware,36,4,22,36
2025-01-28,WH_A,East,SKU0024,Electronics,234,1,50,73
2025-01-28,WH_A,East,SKU0025,Office,146,5,29,103
2025-01-28,WH_A,East,SKU0026,Hardware,33,0,49,59
2025-01-28,WH_A,East,SKU0027,Electronics,275,4,36,50
2025-01-28,WH_A,East,SKU0028,Electronics,52,2,20,99
2025-01-28,WH_A,East,SKU0029,Sports,160,0,41,114
2025-01-28,WH_A,East,SKU0030,Housewares,163,2,33,66
2025-01-28,WH_A,East,SKU0031,Sports,78,4,33,79
2025-01-28,WH_A,East,SKU0032,Sports,86,2,47,96
2025-01-28,WH_A,East,SKU0033,Housewares,101,4,44,104
2025-01-28,WH_A,East,SKU0034,Office,117,5,43,51
2025-01-28,WH_A,East,SKU0035,Hardware,225,1,38,92
2025-01-28,WH_A,East,SKU0036,Housewares,103,3,37,96
2025-01-28,WH_A,East,SKU0037,Sports,39,0,48,44
2025-01-28,WH_A,East,SKU0038,Housewares,175,2,18,52
2025-01-28,WH_A,East,SKU0039,Office,54,2,19,86
2025-01-28,WH_A,East,SKU0040,Housewares,184,5,44,98
2025-01-28,WH_A,East,SKU0041,Sports,162,1,19,47
2025-01-28,WH_A,East,SKU0042,Electronics,142,4,48,99
2025-01-28,WH_A,East,SKU0043,Hardware,94,0,43,40
2025-01-28,WH_A,East,SKU0044,Hardware,186,1,15,72
2025-01-28,WH_A,East,SKU0045,Electronics,237,6,48,68
2025-01-28,WH_A,East,SKU0046,Hardware,114,0,36,42
2025-01-28,WH_A,East,SKU0047,Electronics,122,5,28,84
2025-01-28,WH_A,East,SKU0048,Hardware,191,5,25,96
2025-01-28,WH_A,East,SKU0049,Housewares,118,1,48,43
2025-01-28,WH_A,East,SKU0050,Hardware,41,4,26,57
2025-01-28,WH_A,East,SKU0051,Hardware,254,3,16,56
2025-01-28,WH_A,East,SKU0052,Hardware,207,2,47,73
2025-01-28,WH_A,East,SKU0053,Hardware,178,2,49,44
2025-01-28,WH_A,East,SKU0054,Office,33,0,30,108
2025-01-28,WH_A,East,SKU0055,Housewares,172,0,49,40
2025-01-28,WH_A,East,SKU0056,Housewares,91,0,36,103
2025-01-28,WH_A,East,SKU0057,Electronics,10,3,16,109
2025-01-28,WH_A,East,SKU0058,Sports,189,5,25,43
2025-01-28,WH_A,East,SKU0059,Electronics,190,2,44,103
2025-01-28,WH_A,East,SKU0060,Hardware,35,5,38,70
2025-01-28,WH_A,East,SKU0061,Office,66,0,50,84
2025-01-28,WH_A,East,SKU0062,Housewares,128,3,28,58
2025-01-28,WH_A,East,SKU0063,Housewares,111,4,20,110
2025-01-28,WH_A,East,SKU0064,Sports,196,2,35,94
2025-01-28,WH_A,East,SKU0065,Sports,154,5,16,89
2025-01-28,WH_A,East,SKU0066,Sports,32,3,35,54
2025-01-28,WH_A,East,SKU0067,Hardware,56,3,40,32
2025-01-28,WH_A,East,SKU0068,Electronics,78,0,22,103
2025-01-28,WH_A,East,SKU0069,Hardware,115,2,20,31
2025-01-28,WH_A,East,SKU0070,Hardware,113,1,49,46
2025-01-28,WH_A,East,SKU0071,Hardware,230,5,45,69
2025-01-28,WH_A,East,SKU0072,Office,49,4,35,74
2025-01-28,WH_A,East,SKU0073,Office,42,4,30,84
2025-01-28,WH_A,East,SKU0074,Hardware,42,3,18,118
2025-01-28,WH_A,East,SKU0075,Sports,155,4,35,98
2025-01-28,WH_A,East,SKU0076,Hardware,37,0,47,45
2025-01-28,WH_A,East,SKU0077,Office,34,0,33,71
2025-01-28,WH_A,East,SKU0078,Housewares,29,2,23,68
2025-01-28,WH_A,East,SKU0079,Hardware,95,1,44,56
2025-01-28,WH_A,East,SKU0080,Hardware,173,5,19,73
2025-01-28,WH_A,East,SKU0081,Housewares,188,1,48,93
2025-01-28,WH_A,East,SKU0082,Hardware,93,0,39,81
2025-01-28,WH_A,East,SKU0083,Housewares,56,4,43,40
2025-01-28,WH_A,East,SKU0084,Office,85,1,37,95
2025-01-28,WH_A,East,SKU0085,Hardware,229,3,40,102
2025-01-28,WH_A,East,SKU0086,Hardware,123,3,28,75
2025-01-28,WH_A,East,SKU0087,Office,83,5,18,120
2025-01-28,WH_A,East,SKU0088,Housewares,13,2,36,99
2025-01-28,WH_A,East,SKU0089,Electronics,159,2,42,41
2025-01-28,WH_A,East,SKU0090,Electronics,145,1,33,87
2025-01-28,WH_A,East,SKU0091,Electronics,256,3,30,41
2025-01-28,WH_A,East,SKU0092,Housewares,177,3,36,79
2025-01-28,WH_A,East,SKU0093,Sports,108,0,30,104
2025-01-28,WH_A,East,SKU0094,Hardware,204,3,26,75
2025-01-28,WH_A,East,SKU0095,Electronics,156,1,22,42
2025-01-28,WH_A,East,SKU0096,Hardware,156,3,33,61
2025-01-28,WH_A,East,SKU0097,Office,135,3,17,114
2025-01-28,WH_A,East,SKU0098,Housewares,58,2,47,60
2025-01-28,WH_A,East,SKU0099,Office,124,4,46,53
2025-01-28,WH_A,East,SKU0100,Office,145,4,16,50
2025-01-28,WH_B,Central,SKU0001,Housewares,157,4,41,113
2025-01-28,WH_B,Central,SKU0002,Electronics,171,6,41,30
2025-01-28,WH_B,Central,SKU0003,Hardware,159,3,30,67
2025-01-28,WH_B,Central,SKU0004,Hardware,77,3,48,40
2025-01-28,WH_B,Central,SKU0005,Sports,118,4,31,62
2025-01-28,WH_B,Central,SKU0006,Sports,50,2,41,39
2025-01-28,WH_B,Central,SKU0007,Office,49,0,21,109
2025-01-28,WH_B,Central,SKU0008,Electronics,281,1,44,71
2025-01-28,WH_B,Central,SKU0009,Hardware,235,2,28,72
2025-01-28,WH_B,Central,SKU0010,Electronics,205,2,34,82
2025-01-28,WH_B,Central,SKU0011,Hardware,122,5,17,77
2025-01-28,WH_B,Central,SKU0012,Housewares,35,4,17,54
2025-01-28,WH_B,Central,SKU0013,Electronics,268,5,50,99
2025-01-28,WH_B,Central,SKU0014,Electronics,23,0,23,92
2025-01-28,WH_B,Central,SKU0015,Housewares,61,0,15,63
2025-01-28,WH_B,Central,SKU0016,Housewares,60,5,46,83
2025-01-28,WH_B,Central,SKU0017,Hardware,96,4,42,47
2025-01-28,WH_B,Central,SKU0018,Housewares,134,3,21,63
2025-01-28,WH_B,Central,SKU0019,Sports,188,0,31,116
2025-01-28,WH_B,Central,SKU0020,Electronics,122,4,44,44
2025-01-28,WH_B,Central,SKU0021,Sports,125,5,29,105
2025-01-28,WH_B,Central,SKU0022,Sports,104,4,28,32
2025-01-28,WH_B,Central,SKU0023,Hardware,229,0,41,103
2025-01-28,WH_B,Central,SKU0024,Electronics,48,2,41,93
2025-01-28,WH_B,Central,SKU0025,Office,122,5,31,118
2025-01-28,WH_B,Central,SKU0026,Hardware,270,6,15,102
2025-01-28,WH_B,Central,SKU0027,Electronics,91,1,26,94
2025-01-28,WH_B,Central,SKU0028,Electronics,217,3,32,108
2025-01-28,WH_B,Central,SKU0029,Sports,160,0,44,64
2025-01-28,WH_B,Central,SKU0030,Housewares,101,6,37,44
2025-01-28,WH_B,Central,SKU0031,Sports,197,4,30,72
2025-01-28,WH_B,Central,SKU0032,Sports,161,4,44,47
2025-01-28,WH_B,Central,SKU0033,Housewares,136,1,22,88
2025-01-28,WH_B,Central,SKU0034,Office,88,0,27,32
2025-01-28,WH_B,Central,SKU0035,Hardware,254,3,42,100
2025-01-28,WH_B,Central,SKU0036,Housewares,180,3,22,43
2025-01-28,WH_B,Central,SKU0037,Sports,124,5,32,34
2025-01-28,WH_B,Central,SKU0038,Housewares,61,2,34,56
2025-01-28,WH_B,Central,SKU0039,Office,195,2,47,96
2025-01-28,WH_B,Central,SKU0040,Housewares,47,4,47,93
2025-01-28,WH_B,Central,SKU0041,Sports,57,3,50,90
2025-01-28,WH_B,Central,SKU0042,Electronics,187,3,37,95
2025-01-28,WH_B,Central,SKU0043,Hardware,98,0,29,57
2025-01-28,WH_B,Central,SKU0044,Hardware,167,2,33,90
2025-01-28,WH_B,Central,SKU0045,Electronics,200,6,15,62
2025-01-28,WH_B,Central,SKU0046,Hardware,75,4,29,31
2025-01-28,WH_B,Central,SKU0047,Electronics,233,2,15,109
2025-01-28,WH_B,Central,SKU0048,Hardware,69,1,37,54
2025-01-28,WH_B,Central,SKU0049,Housewares,156,4,41,32
2025-01-28,WH_B,Central,SKU0050,Hardware,99,5,49,46
2025-01-28,WH_B,Central,SKU0051,Hardware,160,4,23,74
2025-01-28,WH_B,Central,SKU0052,Hardware,114,1,25,35
2025-01-28,WH_B,Central,SKU0053,Hardware,127,5,19,113
2025-01-28,WH_B,Central,SKU0054,Office,67,3,29,40
2025-01-28,WH_B,Central,SKU0055,Housewares,179,3,17,113
2025-01-28,WH_B,Central,SKU0056,Housewares,99,0,43,89
2025-01-28,WH_B,Central,SKU0057,Electronics,74,3,15,64
2025-01-28,WH_B,Central,SKU0058,Sports,91,4,19,32
2025-01-28,WH_B,Central,SKU0059,Electronics,45,4,46,118
2025-01-28,WH_B,Central,SKU0060,Hardware,237,6,32,42
2025-01-28,WH_B,Central,SKU0061,Office,164,7,28,50
2025-01-28,WH_B,Central,SKU0062,Housewares,92,2,38,60
2025-01-28,WH_B,Central,SKU0063,Housewares,152,0,19,37
2025-01-28,WH_B,Central,SKU0064,Sports,169,1,45,108
2025-01-28,WH_B,Central,SKU0065,Sports,102,1,21,111
2025-01-28,WH_B,Central,SKU0066,Sports,57,5,24,65
2025-01-28,WH_B,Central,SKU0067,Hardware,221,7,44,33
2025-01-28,WH_B,Central,SKU0068,Electronics,226,2,50,90
2025-01-28,WH_B,Central,SKU0069,Hardware,75,4,39,62
2025-01-28,WH_B,Central,SKU0070,Hardware,211,0,41,56
2025-01-28,WH_B,Central,SKU0071,Hardware,91,6,26,77
2025-01-28,WH_B,Central,SKU0072,Office,42,0,46,68
2025-01-28,WH_B,Central,SKU0073,Office,44,6,26,67
2025-01-28,WH_B,Central,SKU0074,Hardware,25,1,31,118
2025-01-28,WH_B,Central,SKU0075,Sports,199,5,28,52
2025-01-28,WH_B,Central,SKU0076,Hardware,190,1,21,43
2025-01-28,WH_B,Central,SKU0077,Office,140,3,18,34
2025-01-28,WH_B,Central,SKU0078,Housewares,72,3,34,78
2025-01-28,WH_B,Central,SKU0079,Hardware,230,0,42,42
2025-01-28,WH_B,Central,SKU0080,Hardware,282,0,39,57
2025-01-28,WH_B,Central,SKU0081,Housewares,40,2,45,31
2025-01-28,WH_B,Central,SKU0082,Hardware,73,1,49,81
2025-01-28,WH_B,Central,SKU0083,Housewares,119,3,25,37
2025-01-28,WH_B,Central,SKU0084,Office,50,4,17,34
2025-01-28,WH_B,Central,SKU0085,Hardware,247,6,36,60
2025-01-28,WH_B,Central,SKU0086,Hardware,171,4,41,47
2025-01-28,WH_B,Central,SKU0087,Office,51,1,38,55
2025-01-28,WH_B,Central,SKU0088,Housewares,109,3,49,104
2025-01-28,WH_B,Central,SKU0089,Electronics,23,7,15,73
2025-01-28,WH_B,Central,SKU0090,Electronics,209,7,45,107
2025-01-28,WH_B,Central,SKU0091,Electronics,140,4,16,37
2025-01-28,WH_B,Central,SKU0092,Housewares,39,4,46,61
2025-01-28,WH_B,Central,SKU0093,Sports,41,0,36,102
2025-01-28,WH_B,Central,SKU0094,Hardware,24,0,16,89
2025-01-28,WH_B,Central,SKU0095,Electronics,119,6,44,41
2025-01-28,WH_B,Central,SKU0096,Hardware,81,5,17,113
2025-01-28,WH_B,Central,SKU0097,Office,144,0,25,50
2025-01-28,WH_B,Central,SKU0098,Housewares,39,1,21,56
2025-01-28,WH_B,Central,SKU0099,Office,165,0,39,102
2025-01-28,WH_B,Central,SKU0100,Office,29,1,47,90
2025-01-28,WH_C,West,SKU0001,Housewares,43,2,39,93
2025-01-28,WH_C,West,SKU0002,Electronics,73,2,26,45
2025-01-28,WH_C,West,SKU0003,Hardware,56,2,31,70
2025-01-28,WH_C,West,SKU0004,Hardware,116,4,41,44
2025-01-28,WH_C,West,SKU0005,Sports,144,0,22,102
2025-01-28,WH_C,West,SKU0006,Sports,84,2,50,38
2025-01-28,WH_C,West,SKU0007,Office,137,3,15,88
2025-01-28,WH_C,West,SKU0008,Electronics,136,0,34,61
2025-01-28,WH_C,West,SKU0009,Hardware,176,7,18,48
2025-01-28,WH_C,West,SKU0010,Electronics,109,0,34,67
2025-01-28,WH_C,West,SKU0011,Hardware,68,3,26,76
2025-01-28,WH_C,West,SKU0012,Housewares,69,2,20,112
2025-01-28,WH_C,West,SKU0013,Electronics,177,0,15,48
2025-01-28,WH_C,West,SKU0014,Electronics,135,2,26,57
2025-01-28,WH_C,West,SKU0015,Housewares,184,3,32,40
2025-01-28,WH_C,West,SKU0016,Housewares,58,3,16,104
2025-01-28,WH_C,West,SKU0017,Hardware,135,1,34,87
2025-01-28,WH_C,West,SKU0018,Housewares,147,1,26,78
2025-01-28,WH_C,West,SKU0019,Sports,196,1,16,56
2025-01-28,WH_C,West,SKU0020,Electronics,259,4,26,83
2025-01-28,WH_C,West,SKU0021,Sports,184,3,37,70
2025-01-28,WH_C,West,SKU0022,Sports,46,0,29,46
2025-01-28,WH_C,West,SKU0023,Hardware,212,4,41,40
2025-01-28,WH_C,West,SKU0024,Electronics,273,1,44,107
2025-01-28,WH_C,West,SKU0025,Office,100,3,50,33
2025-01-28,WH_C,West,SKU0026,Hardware,281,5,23,64
2025-01-28,WH_C,West,SKU0027,Electronics,153,0,37,104
2025-01-28,WH_C,West,SKU0028,Electronics,238,4,37,44
2025-01-28,WH_C,West,SKU0029,Sports,110,3,17,46
2025-01-28,WH_C,West,SKU0030,Housewares,31,5,21,103
2025-01-28,WH_C,West,SKU0031,Sports,175,2,22,70
2025-01-28,WH_C,West,SKU0032,Sports,159,5,20,51
2025-01-28,WH_C,West,SKU0033,Housewares,131,4,49,81
2025-01-28,WH_C,West,SKU0034,Office,198,2,33,107
2025-01-28,WH_C,West,SKU0035,Hardware,220,2,41,62
2025-01-28,WH_C,West,SKU0036,Housewares,125,1,50,84
2025-01-28,WH_C,West,SKU0037,Sports,153,2,41,46
2025-01-28,WH_C,West,SKU0038,Housewares,72,2,44,78
2025-01-28,WH_C,West,SKU0039,Office,26,2,15,94
2025-01-28,WH_C,West,SKU0040,Housewares,150,3,32,69
2025-01-28,WH_C,West,SKU0041,Sports,139,2,31,33
2025-01-28,WH_C,West,SKU0042,Electronics,199,0,29,86
2025-01-28,WH_C,West,SKU0043,Hardware,289,0,50,41
2025-01-28,WH_C,West,SKU0044,Hardware,224,4,22,103
2025-01-28,WH_C,West,SKU0045,Electronics,42,4,46,67
2025-01-28,WH_C,West,SKU0046,Hardware,244,3,23,40
2025-01-28,WH_C,West,SKU0047,Electronics,184,2,34,35
2025-01-28,WH_C,West,SKU0048,Hardware,47,5,40,103
2025-01-28,WH_C,West,SKU0049,Housewares,154,2,27,80
2025-01-28,WH_C,West,SKU0050,Hardware,255,4,23,55
2025-01-28,WH_C,West,SKU0051,Hardware,160,0,29,65
2025-01-28,WH_C,West,SKU0052,Hardware,230,4,32,95
2025-01-28,WH_C,West,SKU0053,Hardware,174,3,32,87
2025-01-28,WH_C,West,SKU0054,Office,40,1,47,50
2025-01-28,WH_C,West,SKU0055,Housewares,54,4,29,103
2025-01-28,WH_C,West,SKU0056,Housewares,144,2,41,70
2025-01-28,WH_C,West,SKU0057,Electronics,129,1,42,53
2025-01-28,WH_C,West,SKU0058,Sports,48,2,15,51
2025-01-28,WH_C,West,SKU0059,Electronics,58,4,25,55
2025-01-28,WH_C,West,SKU0060,Hardware,194,4,24,31
2025-01-28,WH_C,West,SKU0061,Office,102,0,36,30
2025-01-28,WH_C,West,SKU0062,Housewares,69,5,28,30
2025-01-28,WH_C,West,SKU0063,Housewares,41,2,16,32
2025-01-28,WH_C,West,SKU0064,Sports,155,2,48,78
2025-01-28,WH_C,West,SKU0065,Sports,84,0,33,81
2025-01-28,WH_C,West,SKU0066,Sports,132,2,30,105
2025-01-28,WH_C,West,SKU0067,Hardware,53,1,15,30
2025-01-28,WH_C,West,SKU0068,Electronics,216,3,48,103
2025-01-28,WH_C,West,SKU0069,Hardware,227,1,20,45
2025-01-28,WH_C,West,SKU0070,Hardware,133,1,22,81
2025-01-28,WH_C,West,SKU0071,Hardware,30,2,16,104
2025-01-28,WH_C,West,SKU0072,Office,43,3,39,102
2025-01-28,WH_C,West,SKU0073,Office,166,2,24,60
2025-01-28,WH_C,West,SKU0074,Hardware,88,6,46,55
2025-01-28,WH_C,West,SKU0075,Sports,134,3,49,103
2025-01-28,WH_C,West,SKU0076,Hardware,213,5,17,79
2025-01-28,WH_C,West,SKU0077,Office,15,1,49,73
2025-01-28,WH_C,West,SKU0078,Housewares,105,0,49,40
2025-01-28,WH_C,West,SKU0079,Hardware,234,3,42,91
2025-01-28,WH_C,West,SKU0080,Hardware,125,2,39,61
2025-01-28,WH_C,West,SKU0081,Housewares,23,5,18,32
2025-01-28,WH_C,West,SKU0082,Hardware,238,2,47,65
2025-01-28,WH_C,West,SKU0083,Housewares,194,3,29,61
2025-01-28,WH_C,West,SKU0084,Office,120,1,22,42
2025-01-28,WH_C,West,SKU0085,Hardware,108,4,43,40
2025-01-28,WH_C,West,SKU0086,Hardware,52,0,48,40
2025-01-28,WH_C,West,SKU0087,Office,81,0,20,114
2025-01-28,WH_C,West,SKU0088,Housewares,187,3,50,112
2025-01-28,WH_C,West,SKU0089,Electronics,164,4,31,72
2025-01-28,WH_C,West,SKU0090,Electronics,207,2,24,103
2025-01-28,WH_C,West,SKU0091,Electronics,149,3,24,32
2025-01-28,WH_C,West,SKU0092,Housewares,81,4,31,115
2025-01-28,WH_C,West,SKU0093,Sports,16,2,19,76
2025-01-28,WH_C,West,SKU0094,Hardware,93,5,35,60
2025-01-28,WH_C,West,SKU0095,Electronics,123,1,41,82
2025-01-28,WH_C,West,SKU0096,Hardware,40,2,43,71
2025-01-28,WH_C,West,SKU0097,Office,118,6,31,66
2025-01-28,WH_C,West,SKU0098,Housewares,177,3,32,81
2025-01-28,WH_C,West,SKU0099,Office,115,2,43,48
2025-01-28,WH_C,West,SKU0100,Office,40,0,21,37
2025-01-29,WH_A,East,SKU0001,Housewares,181,3,23,64
2025-01-29,WH_A,East,SKU0002,Electronics,258,1,16,47
2025-01-29,WH_A,East,SKU0003,Hardware,284,0,49,41
2025-01-29,WH_A,East,SKU0004,Hardware,296,5,47,49
2025-01-29,WH_A,East,SKU0005,Sports,64,0,29,95
2025-01-29,WH_A,East,SKU0006,Sports,136,5,33,30
2025-01-29,WH_A,East,SKU0007,Office,63,0,40,48
2025-01-29,WH_A,East,SKU0008,Electronics,32,2,48,74
2025-01-29,WH_A,East,SKU0009,Hardware,201,6,19,93
