order_id,order_date,warehouse_id,region,sku_id,category,qty_ordered,unit_price
104597,2025-01-23,WH_C,West,SKU0048,Hardware,4,177.55
104598,2025-01-23,WH_B,Central,SKU0050,Hardware,3,131.27
104599,2025-01-23,WH_A,East,SKU0012,Housewares,7,223.21
104600,2025-01-23,WH_A,East,SKU0005,Sports,1,202.15
104601,2025-01-23,WH_C,West,SKU0092,Housewares,6,156.47
104602,2025-01-23,WH_B,Central,SKU0044,Hardware,2,169.61
104603,2025-01-23,WH_C,West,SKU0032,Sports,1,26.4
104604,2025-01-23,WH_B,Central,SKU0027,Electronics,5,145.46
104605,2025-01-23,WH_B,Central,SKU0062,Housewares,1,107.0
104606,2025-01-23,WH_A,East,SKU0064,Sports,1,219.49
104607,2025-01-23,WH_A,East,SKU0080,Hardware,2,146.49
104608,2025-01-23,WH_C,West,SKU0002,Electronics,1,200.77
104609,2025-01-23,WH_A,East,SKU0023,Hardware,7,199.16
104610,2025-01-23,WH_B,Central,SKU0084,Office,2,209.6
104611,2025-01-23,WH_A,East,SKU0073,Office,1,32.79
104612,2025-01-23,WH_A,East,SKU0055,Housewares,1,49.48
104613,2025-01-23,WH_A,East,SKU0092,Housewares,1,148.35
104614,2025-01-23,WH_C,West,SKU0073,Office,1,217.14
104615,2025-01-23,WH_C,West,SKU0084,Office,1,249.21
104616,2025-01-23,WH_A,East,SKU0058,Sports,1,131.27
104617,2025-01-23,WH_B,Central,SKU0067,Hardware,1,146.93
104618,2025-01-23,WH_A,East,SKU0073,Office,9,188.6
104619,2025-01-23,WH_C,West,SKU0015,Housewares,1,113.44
104620,2025-01-23,WH_A,East,SKU0094,Hardware,1,29.0
104621,2025-01-23,WH_B,Central,SKU0025,Office,6,98.46
104622,2025-01-23,WH_A,East,SKU0043,Hardware,2,76.36
104623,2025-01-23,WH_B,Central,SKU0038,Housewares,1,226.02
104624,2025-01-23,WH_C,West,SKU0092,Housewares,1,102.97
104625,2025-01-23,WH_B,Central,SKU0032,Sports,3,80.67
104626,2025-01-23,WH_B,Central,SKU0089,Electronics,1,143.3
104627,2025-01-23,WH_B,Central,SKU0069,Hardware,15,190.78
104628,2025-01-23,WH_A,East,SKU0083,Housewares,10,174.82
104629,2025-01-23,WH_A,East,SKU0040,Housewares,1,75.43
104630,2025-01-24,WH_A,East,SKU0077,Office,5,109.79
104631,2025-01-24,WH_C,West,SKU0089,Electronics,1,236.55
104632,2025-01-24,WH_B,Central,SKU0063,Housewares,1,133.62
104633,2025-01-24,WH_B,Central,SKU0030,Housewares,4,185.36
104634,2025-01-24,WH_A,East,SKU0100,Office,1,136.23
104635,2025-01-24,WH_C,West,SKU0019,Sports,1,136.03
104636,2025-01-24,WH_C,West,SKU0076,Hardware,2,219.32
104637,2025-01-24,WH_A,East,SKU0079,Hardware,1,207.16
104638,2025-01-24,WH_A,East,SKU0053,Hardware,3,168.18
104639,2025-01-24,WH_B,Central,SKU0075,Sports,1,95.02
104640,2025-01-24,WH_B,Central,SKU0013,Electronics,3,247.6
104641,2025-01-24,WH_C,West,SKU0064,Sports,1,230.06
104642,2025-01-24,WH_C,West,SKU0038,Housewares,2,217.7
104643,2025-01-24,WH_B,Central,SKU0014,Electronics,1,191.75
104644,2025-01-24,WH_B,Central,SKU0069,Hardware,5,208.88
104645,2025-01-24,WH_C,West,SKU0039,Office,4,79.53
104646,2025-01-24,WH_C,West,SKU0085,Hardware,2,78.43
104647,2025-01-24,WH_C,West,SKU0073,Office,1,78.8
104648,2025-01-24,WH_C,West,SKU0087,Office,1,174.89
104649,2025-01-24,WH_B,Central,SKU0068,Electronics,3,55.04
104650,2025-01-24,WH_C,West,SKU0064,Sports,3,76.31
104651,2025-01-24,WH_B,Central,SKU0038,Housewares,1,188.08
104652,2025-01-24,WH_A,East,SKU0091,Electronics,1,144.49
104653,2025-01-24,WH_B,Central,SKU0054,Office,1,155.35
104654,2025-01-24,WH_B,Central,SKU0084,Office,1,45.88
104655,2025-01-24,WH_A,East,SKU0067,Hardware,1,198.57
104656,2025-01-24,WH_B,Central,SKU0091,Electronics,1,33.67
104657,2025-01-24,WH_A,East,SKU0044,Hardware,1,106.91
104658,2025-01-24,WH_C,West,SKU0067,Hardware,1,76.57
104659,2025-01-24,WH_A,East,SKU0051,Hardware,12,52.56
104660,2025-01-24,WH_A,East,SKU0047,Electronics,1,246.66
104661,2025-01-24,WH_B,Central,SKU0082,Hardware,1,175.68
104662,2025-01-24,WH_C,West,SKU0020,Electronics,1,226.99
104663,2025-01-24,WH_A,East,SKU0079,Hardware,7,99.87
104664,2025-01-24,WH_B,Central,SKU0091,Electronics,1,109.86
104665,2025-01-24,WH_C,West,SKU0028,Electronics,10,73.94
104666,2025-01-24,WH_C,West,SKU0070,Hardware,11,205.75
104667,2025-01-24,WH_B,Central,SKU0072,Office,1,198.81
104668,2025-01-24,WH_B,Central,SKU0057,Electronics,1,139.28
104669,2025-01-24,WH_A,East,SKU0034,Office,1,109.6
104670,2025-01-24,WH_C,West,SKU0025,Office,1,128.16
104671,2025-01-24,WH_B,Central,SKU0091,Electronics,3,175.71
104672,2025-01-24,WH_A,East,SKU0085,Hardware,11,191.88
104673,2025-01-24,WH_B,Central,SKU0075,Sports,3,101.15
104674,2025-01-24,WH_B,Central,SKU0009,Hardware,1,19.4
104675,2025-01-24,WH_A,East,SKU0088,Housewares,1,168.72
104676,2025-01-24,WH_A,East,SKU0007,Office,3,238.45
104677,2025-01-24,WH_B,Central,SKU0064,Sports,1,158.81
104678,2025-01-24,WH_B,Central,SKU0044,Hardware,6,104.0
104679,2025-01-24,WH_B,Central,SKU0017,Hardware,1,231.13
104680,2025-01-24,WH_A,East,SKU0053,Hardware,2,200.9
104681,2025-01-24,WH_C,West,SKU0017,Hardware,8,144.91
104682,2025-01-24,WH_A,East,SKU0068,Electronics,1,206.32
104683,2025-01-24,WH_B,Central,SKU0066,Sports,5,33.17
104684,2025-01-24,WH_C,West,SKU0078,Housewares,2,124.34
104685,2025-01-24,WH_B,Central,SKU0050,Hardware,5,72.28
104686,2025-01-24,WH_B,Central,SKU0022,Sports,1,153.17
104687,2025-01-24,WH_B,Central,SKU0054,Office,2,238.98
104688,2025-01-24,WH_B,Central,SKU0069,Hardware,9,24.99
104689,2025-01-24,WH_C,West,SKU0074,Hardware,1,6.85
104690,2025-01-24,WH_C,West,SKU0084,Office,1,167.22
104691,2025-01-24,WH_A,East,SKU0079,Hardware,1,21.46
104692,2025-01-24,WH_C,West,SKU0013,Electronics,1,47.46
104693,2025-01-24,WH_B,Central,SKU0065,Sports,2,171.03
104694,2025-01-24,WH_C,West,SKU0029,Sports,1,36.96
104695,2025-01-24,WH_A,East,SKU0030,Housewares,4,215.3
104696,2025-01-24,WH_A,East,SKU0083,Housewares,1,108.08
104697,2025-01-24,WH_A,East,SKU0086,Hardware,1,60.79
104698,2025-01-24,WH_C,West,SKU0055,Housewares,4,94.47
104699,2025-01-24,WH_B,Central,SKU0055,Housewares,2,236.82
104700,2025-01-24,WH_C,West,SKU0013,Electronics,3,116.1
104701,2025-01-24,WH_A,East,SKU0076,Hardware,1,51.68
104702,2025-01-24,WH_B,Central,SKU0061,Office,4,32.54
104703,2025-01-24,WH_B,Central,SKU0083,Housewares,1,30.68
104704,2025-01-24,WH_B,Central,SKU0026,Hardware,1,158.65
104705,2025-01-24,WH_C,West,SKU0084,Office,5,248.19
104706,2025-01-24,WH_C,West,SKU0086,Hardware,3,40.76
104707,2025-01-24,WH_B,Central,SKU0026,Hardware,1,37.34
104708,2025-01-24,WH_C,West,SKU0015,Housewares,1,144.09
104709,2025-01-24,WH_B,Central,SKU0070,Hardware,7,172.66
104710,2025-01-24,WH_A,East,SKU0046,Hardware,4,129.48
104711,2025-01-24,WH_B,Central,SKU0051,Hardware,1,234.68
104712,2025-01-24,WH_B,Central,SKU0056,Housewares,3,117.54
104713,2025-01-24,WH_C,West,SKU0009,Hardware,1,27.82
104714,2025-01-24,WH_A,East,SKU0015,Housewares,5,46.48
104715,2025-01-24,WH_B,Central,SKU0088,Housewares,2,161.13
104716,2025-01-24,WH_A,East,SKU0045,Electronics,4,25.42
104717,2025-01-24,WH_A,East,SKU0087,Office,1,177.97
104718,2025-01-24,WH_B,Central,SKU0047,Electronics,1,49.38
104719,2025-01-24,WH_C,West,SKU0001,Housewares,12,198.88
104720,2025-01-24,WH_B,Central,SKU0072,Office,2,177.02
104721,2025-01-24,WH_C,West,SKU0060,Hardware,1,240.75
104722,2025-01-24,WH_C,West,SKU0005,Sports,16,163.87
104723,2025-01-24,WH_C,West,SKU0092,Housewares,3,177.59
104724,2025-01-24,WH_C,West,SKU0056,Housewares,3,112.44
104725,2025-01-24,WH_A,East,SKU0003,Hardware,2,74.27
104726,2025-01-24,WH_C,West,SKU0025,Office,1,111.85
104727,2025-01-24,WH_B,Central,SKU0059,Electronics,1,197.74
104728,2025-01-24,WH_A,East,SKU0032,Sports,1,140.17
104729,2025-01-24,WH_A,East,SKU0032,Sports,1,121.37
104730,2025-01-24,WH_A,East,SKU0093,Sports,4,113.91
104731,2025-01-24,WH_A,East,SKU0024,Electronics,2,176.92
104732,2025-01-24,WH_C,West,SKU0098,Housewares,1,91.55
104733,2025-01-24,WH_A,East,SKU0026,Hardware,1,147.66
104734,2025-01-24,WH_C,West,SKU0041,Sports,3,147.41
104735,2025-01-24,WH_A,East,SKU0037,Sports,1,69.27
104736,2025-01-24,WH_A,East,SKU0081,Housewares,1,16.51
104737,2025-01-24,WH_A,East,SKU0025,Office,1,44.33
104738,2025-01-24,WH_B,Central,SKU0099,Office,3,240.62
104739,2025-01-24,WH_C,West,SKU0008,Electronics,1,223.77
104740,2025-01-24,WH_C,West,SKU0076,Hardware,3,215.77
104741,2025-01-24,WH_B,Central,SKU0009,Hardware,1,227.09
104742,2025-01-24,WH_A,East,SKU0041,Sports,9,227.14
104743,2025-01-24,WH_A,East,SKU0020,Electronics,4,27.12
104744,2025-01-24,WH_C,West,SKU0052,Hardware,1,228.72
104745,2025-01-24,WH_A,East,SKU0051,Hardware,1,90.19
104746,2025-01-24,WH_C,West,SKU0006,Sports,1,158.88
104747,2025-01-24,WH_A,East,SKU0027,Electronics,2,240.63
104748,2025-01-24,WH_A,East,SKU0090,Electronics,6,128.96
104749,2025-01-24,WH_A,East,SKU0066,Sports,2,106.23
104750,2025-01-24,WH_B,Central,SKU0057,Electronics,1,217.61
104751,2025-01-24,WH_A,East,SKU0024,Electronics,2,109.22
104752,2025-01-24,WH_B,Central,SKU0002,Electronics,1,168.02
104753,2025-01-24,WH_B,Central,SKU0044,Hardware,1,67.16
104754,2025-01-24,WH_C,West,SKU0081,Housewares,6,49.99
104755,2025-01-24,WH_B,Central,SKU0048,Hardware,2,199.96
104756,2025-01-24,WH_C,West,SKU0010,Electronics,5,205.58
104757,2025-01-24,WH_A,East,SKU0027,Electronics,6,39.88
104758,2025-01-24,WH_A,East,SKU0035,Hardware,8,7.65
104759,2025-01-24,WH_B,Central,SKU0086,Hardware,1,25.59
104760,2025-01-24,WH_C,West,SKU0044,Hardware,8,108.86
104761,2025-01-24,WH_C,West,SKU0007,Office,1,45.94
104762,2025-01-24,WH_C,West,SKU0022,Sports,1,155.41
104763,2025-01-24,WH_C,West,SKU0058,Sports,1,150.61
104764,2025-01-24,WH_B,Central,SKU0020,Electronics,4,152.25
104765,2025-01-24,WH_C,West,SKU0076,Hardware,5,69.99
104766,2025-01-24,WH_C,West,SKU0028,Electronics,1,181.64
104767,2025-01-24,WH_A,East,SKU0038,Housewares,5,127.91
104768,2025-01-24,WH_C,West,SKU0016,Housewares,5,117.19
104769,2025-01-24,WH_B,Central,SKU0064,Sports,1,121.23
104770,2025-01-24,WH_C,West,SKU0010,Electronics,1,120.65
104771,2025-01-24,WH_B,Central,SKU0015,Housewares,1,50.46
104772,2025-01-24,WH_A,East,SKU0005,Sports,6,33.39
104773,2025-01-24,WH_A,East,SKU0066,Sports,1,248.9
104774,2025-01-24,WH_C,West,SKU0018,Housewares,2,148.53
104775,2025-01-24,WH_C,West,SKU0100,Office,5,133.46
104776,2025-01-24,WH_A,East,SKU0098,Housewares,1,108.5
104777,2025-01-24,WH_C,West,SKU0052,Hardware,4,218.75
104778,2025-01-24,WH_C,West,SKU0072,Office,1,69.18
104779,2025-01-24,WH_B,Central,SKU0057,Electronics,1,151.07
104780,2025-01-24,WH_A,East,SKU0016,Housewares,1,223.82
104781,2025-01-24,WH_B,Central,SKU0005,Sports,11,171.38
104782,2025-01-24,WH_C,West,SKU0100,Office,10,75.52
104783,2025-01-24,WH_C,West,SKU0024,Electronics,5,171.22
104784,2025-01-24,WH_B,Central,SKU0095,Electronics,1,83.01
104785,2025-01-24,WH_C,West,SKU0082,Hardware,2,198.95
104786,2025-01-24,WH_B,Central,SKU0013,Electronics,6,160.32
104787,2025-01-24,WH_C,West,SKU0023,Hardware,3,69.64
104788,2025-01-24,WH_B,Central,SKU0043,Hardware,4,153.22
104789,2025-01-24,WH_A,East,SKU0079,Hardware,1,237.8
104790,2025-01-24,WH_C,West,SKU0070,Hardware,2,199.64
104791,2025-01-24,WH_A,East,SKU0017,Hardware,2,233.57
104792,2025-01-24,WH_A,East,SKU0058,Sports,1,138.81
104793,2025-01-24,WH_C,West,SKU0052,Hardware,1,53.36
104794,2025-01-24,WH_A,East,SKU0078,Housewares,1,120.79
104795,2025-01-24,WH_A,East,SKU0003,Hardware,5,119.33
104796,2025-01-24,WH_B,Central,SKU0024,Electronics,2,231.39
104797,2025-01-24,WH_C,West,SKU0052,Hardware,4,17.3
104798,2025-01-24,WH_B,Central,SKU0100,Office,1,14.36
104799,2025-01-24,WH_A,East,SKU0027,Electronics,1,88.02
104800,2025-01-24,WH_A,East,SKU0050,Hardware,3,64.87
104801,2025-01-24,WH_A,East,SKU0046,Hardware,1,101.5
104802,2025-01-24,WH_B,Central,SKU0072,Office,2,223.77
104803,2025-01-24,WH_C,West,SKU0050,Hardware,12,153.13
104804,2025-01-24,WH_A,East,SKU0010,Electronics,2,172.06
104805,2025-01-24,WH_C,West,SKU0095,Electronics,3,133.37
104806,2025-01-24,WH_C,West,SKU0024,Electronics,4,125.36
104807,2025-01-24,WH_B,Central,SKU0071,Hardware,16,17.0
104808,2025-01-24,WH_A,East,SKU0025,Office,1,102.27
104809,2025-01-24,WH_C,West,SKU0021,Sports,4,51.75
104810,2025-01-25,WH_B,Central,SKU0025,Office,1,176.0
104811,2025-01-25,WH_B,Central,SKU0072,Office,2,138.55
104812,2025-01-25,WH_A,East,SKU0047,Electronics,1,189.24
104813,2025-01-25,WH_B,Central,SKU0032,Sports,3,219.3
104814,2025-01-25,WH_A,East,SKU0083,Housewares,3,39.4
104815,2025-01-25,WH_C,West,SKU0028,Electronics,2,15.91
104816,2025-01-25,WH_A,East,SKU0092,Housewares,1,105.92
104817,2025-01-25,WH_A,East,SKU0026,Hardware,5,49.19
104818,2025-01-25,WH_B,Central,SKU0045,Electronics,3,52.13
104819,2025-01-25,WH_B,Central,SKU0076,Hardware,8,134.73
104820,2025-01-25,WH_B,Central,SKU0017,Hardware,3,163.4
104821,2025-01-25,WH_A,East,SKU0054,Office,1,225.79
104822,2025-01-25,WH_A,East,SKU0066,Sports,2,130.03
104823,2025-01-25,WH_A,East,SKU0039,Office,2,223.22
104824,2025-01-25,WH_B,Central,SKU0092,Housewares,1,100.32
104825,2025-01-25,WH_B,Central,SKU0038,Housewares,5,14.19
104826,2025-01-25,WH_B,Central,SKU0001,Housewares,3,103.8
104827,2025-01-25,WH_A,East,SKU0086,Hardware,1,154.79
104828,2025-01-25,WH_C,West,SKU0087,Office,5,119.5
104829,2025-01-25,WH_B,Central,SKU0090,Electronics,1,80.01
104830,2025-01-25,WH_A,East,SKU0044,Hardware,11,32.22
104831,2025-01-25,WH_A,East,SKU0098,Housewares,1,247.59
104832,2025-01-25,WH_C,West,SKU0091,Electronics,6,178.25
104833,2025-01-25,WH_C,West,SKU0026,Hardware,1,63.93
104834,2025-01-25,WH_C,West,SKU0020,Electronics,1,159.58
104835,2025-01-25,WH_A,East,SKU0056,Housewares,1,16.71
104836,2025-01-25,WH_A,East,SKU0052,Hardware,1,215.86
104837,2025-01-25,WH_A,East,SKU0035,Hardware,4,162.54
104838,2025-01-25,WH_A,East,SKU0035,Hardware,1,221.28
104839,2025-01-25,WH_B,Central,SKU0053,Hardware,2,126.17
104840,2025-01-25,WH_A,East,SKU0082,Hardware,8,7.17
104841,2025-01-25,WH_A,East,SKU0035,Hardware,2,198.85
104842,2025-01-25,WH_A,East,SKU0026,Hardware,1,92.51
104843,2025-01-25,WH_B,Central,SKU0010,Electronics,11,56.89
104844,2025-01-25,WH_A,East,SKU0022,Sports,2,187.79
104845,2025-01-25,WH_B,Central,SKU0001,Housewares,1,104.93
104846,2025-01-25,WH_C,West,SKU0030,Housewares,1,51.57
104847,2025-01-25,WH_A,East,SKU0039,Office,6,205.49
104848,2025-01-25,WH_A,East,SKU0076,Hardware,1,98.52
104849,2025-01-25,WH_B,Central,SKU0058,Sports,1,89.76
104850,2025-01-25,WH_C,West,SKU0027,Electronics,3,8.14
104851,2025-01-25,WH_C,West,SKU0067,Hardware,6,78.66
104852,2025-01-25,WH_B,Central,SKU0028,Electronics,6,116.32
104853,2025-01-25,WH_B,Central,SKU0058,Sports,4,207.32
104854,2025-01-25,WH_A,East,SKU0032,Sports,1,161.88
104855,2025-01-25,WH_C,West,SKU0056,Housewares,2,121.62
104856,2025-01-25,WH_A,East,SKU0045,Electronics,1,79.77
104857,2025-01-25,WH_B,Central,SKU0081,Housewares,1,139.3
104858,2025-01-25,WH_C,West,SKU0072,Office,1,233.75
104859,2025-01-25,WH_C,West,SKU0075,Sports,3,113.64
104860,2025-01-25,WH_B,Central,SKU0003,Hardware,1,159.35
104861,2025-01-25,WH_C,West,SKU0018,Housewares,1,171.57
104862,2025-01-25,WH_C,West,SKU0001,Housewares,1,165.75
104863,2025-01-25,WH_A,East,SKU0094,Hardware,1,167.34
104864,2025-01-25,WH_B,Central,SKU0031,Sports,1,33.76
104865,2025-01-25,WH_C,West,SKU0045,Electronics,1,105.82
104866,2025-01-25,WH_C,West,SKU0026,Hardware,1,25.09
104867,2025-01-25,WH_B,Central,SKU0055,Housewares,1,177.91
104868,2025-01-25,WH_A,East,SKU0029,Sports,2,241.01
104869,2025-01-25,WH_B,Central,SKU0097,Office,1,86.54
104870,2025-01-25,WH_C,West,SKU0035,Hardware,3,105.93
104871,2025-01-25,WH_C,West,SKU0088,Housewares,2,236.84
104872,2025-01-25,WH_A,East,SKU0068,Electronics,2,127.05
104873,2025-01-25,WH_B,Central,SKU0076,Hardware,4,190.24
104874,2025-01-25,WH_C,West,SKU0073,Office,2,20.86
104875,2025-01-25,WH_A,East,SKU0056,Housewares,11,97.44
104876,2025-01-25,WH_C,West,SKU0018,Housewares,1,245.48
104877,2025-01-25,WH_C,West,SKU0065,Sports,6,85.9
104878,2025-01-25,WH_B,Central,SKU0060,Hardware,1,181.63
104879,2025-01-25,WH_C,West,SKU0019,Sports,1,66.6
104880,2025-01-25,WH_A,East,SKU0059,Electronics,11,143.6
104881,2025-01-25,WH_A,East,SKU0018,Housewares,4,179.7
104882,2025-01-25,WH_C,West,SKU0065,Sports,4,226.33
104883,2025-01-25,WH_A,East,SKU0028,Electronics,2,189.58
104884,2025-01-25,WH_C,West,SKU0064,Sports,4,236.86
104885,2025-01-25,WH_A,East,SKU0050,Hardware,3,223.69
104886,2025-01-25,WH_A,East,SKU0005,Sports,1,35.89
104887,2025-01-25,WH_B,Central,SKU0087,Office,1,40.48
104888,2025-01-25,WH_C,West,SKU0059,Electronics,1,35.03
104889,2025-01-25,WH_A,East,SKU0002,Electronics,16,71.69
104890,2025-01-25,WH_C,West,SKU0003,Hardware,1,206.3
104891,2025-01-25,WH_A,East,SKU0092,Housewares,1,82.75
104892,2025-01-25,WH_C,West,SKU0060,Hardware,1,20.33
104893,2025-01-25,WH_B,Central,SKU0014,Electronics,9,215.3
104894,2025-01-25,WH_C,West,SKU0047,Electronics,6,217.83
104895,2025-01-25,WH_B,Central,SKU0058,Sports,1,197.32
104896,2025-01-25,WH_A,East,SKU0053,Hardware,3,231.73
104897,2025-01-25,WH_C,West,SKU0062,Housewares,1,106.44
104898,2025-01-25,WH_C,West,SKU0067,Hardware,1,68.19
104899,2025-01-25,WH_C,West,SKU0017,Hardware,3,45.17
104900,2025-01-25,WH_C,West,SKU0024,Electronics,1,163.43
104901,2025-01-25,WH_B,Central,SKU0030,Housewares,1,67.96
104902,2025-01-25,WH_B,Central,SKU0086,Hardware,10,199.88
104903,2025-01-25,WH_A,East,SKU0065,Sports,3,214.71
104904,2025-01-25,WH_B,Central,SKU0049,Housewares,1,6.49
104905,2025-01-25,WH_C,West,SKU0050,Hardware,1,126.34
104906,2025-01-25,WH_B,Central,SKU0005,Sports,2,32.85
104907,2025-01-25,WH_A,East,SKU0033,Housewares,1,207.94
104908,2025-01-25,WH_B,Central,SKU0002,Electronics,1,248.16
104909,2025-01-25,WH_C,West,SKU0100,Office,1,163.56
104910,2025-01-25,WH_B,Central,SKU0037,Sports,4,218.8
104911,2025-01-25,WH_A,East,SKU0096,Hardware,1,52.35
104912,2025-01-25,WH_C,West,SKU0033,Housewares,1,168.35
104913,2025-01-25,WH_A,East,SKU0009,Hardware,2,151.75
104914,2025-01-25,WH_B,Central,SKU0065,Sports,1,100.79
104915,2025-01-25,WH_C,West,SKU0092,Housewares,1,216.63
104916,2025-01-25,WH_B,Central,SKU0003,Hardware,4,110.25
104917,2025-01-25,WH_B,Central,SKU0063,Housewares,2,16.68
104918,2025-01-25,WH_B,Central,SKU0069,Hardware,3,28.82
104919,2025-01-25,WH_A,East,SKU0092,Housewares,3,145.59
104920,2025-01-25,WH_B,Central,SKU0045,Electronics,1,95.86
104921,2025-01-25,WH_A,East,SKU0059,Electronics,1,84.08
104922,2025-01-25,WH_C,West,SKU0041,Sports,10,124.12
104923,2025-01-25,WH_B,Central,SKU0051,Hardware,1,159.16
104924,2025-01-25,WH_C,West,SKU0048,Hardware,1,92.1
104925,2025-01-25,WH_C,West,SKU0062,Housewares,1,159.43
104926,2025-01-25,WH_C,West,SKU0078,Housewares,4,231.16
104927,2025-01-25,WH_B,Central,SKU0015,Housewares,1,21.33
104928,2025-01-25,WH_A,East,SKU0043,Hardware,6,159.63
104929,2025-01-25,WH_A,East,SKU0069,Hardware,9,110.56
104930,2025-01-25,WH_A,East,SKU0023,Hardware,1,89.34
104931,2025-01-25,WH_C,West,SKU0057,Electronics,1,97.77
104932,2025-01-25,WH_C,West,SKU0045,Electronics,1,129.78
104933,2025-01-25,WH_B,Central,SKU0043,Hardware,5,83.69
104934,2025-01-25,WH_C,West,SKU0034,Office,1,243.57
104935,2025-01-25,WH_C,West,SKU0100,Office,1,134.53
104936,2025-01-25,WH_C,West,SKU0081,Housewares,4,66.82
104937,2025-01-25,WH_C,West,SKU0057,Electronics,5,141.47
104938,2025-01-25,WH_B,Central,SKU0034,Office,1,217.09
104939,2025-01-25,WH_C,West,SKU0089,Electronics,2,155.77
104940,2025-01-25,WH_B,Central,SKU0033,Housewares,2,72.31
104941,2025-01-25,WH_A,East,SKU0079,Hardware,1,26.58
104942,2025-01-25,WH_B,Central,SKU0068,Electronics,1,73.07
104943,2025-01-25,WH_B,Central,SKU0006,Sports,1,32.03
104944,2025-01-25,WH_C,West,SKU0009,Hardware,1,170.93
104945,2025-01-25,WH_C,West,SKU0075,Sports,1,132.85
104946,2025-01-25,WH_A,East,SKU0093,Sports,2,209.34
104947,2025-01-25,WH_B,Central,SKU0019,Sports,2,229.66
104948,2025-01-25,WH_B,Central,SKU0023,Hardware,2,11.25
104949,2025-01-25,WH_B,Central,SKU0015,Housewares,1,176.27
104950,2025-01-25,WH_A,East,SKU0048,Hardware,1,107.75
104951,2025-01-25,WH_B,Central,SKU0002,Electronics,3,75.0
104952,2025-01-25,WH_B,Central,SKU0064,Sports,7,106.22
104953,2025-01-25,WH_C,West,SKU0054,Office,2,245.67
104954,2025-01-25,WH_C,West,SKU0055,Housewares,4,135.25
104955,2025-01-25,WH_C,West,SKU0043,Hardware,5,142.31
104956,2025-01-25,WH_B,Central,SKU0012,Housewares,1,219.0
104957,2025-01-25,WH_A,East,SKU0028,Electronics,1,104.83
104958,2025-01-25,WH_B,Central,SKU0047,Electronics,1,179.95
104959,2025-01-25,WH_A,East,SKU0007,Office,1,166.91
104960,2025-01-25,WH_C,West,SKU0086,Hardware,1,28.98
104961,2025-01-25,WH_C,West,SKU0012,Housewares,11,57.0
104962,2025-01-25,WH_B,Central,SKU0053,Hardware,1,55.73
104963,2025-01-25,WH_B,Central,SKU0081,Housewares,3,196.72
104964,2025-01-25,WH_C,West,SKU0060,Hardware,5,81.19
104965,2025-01-25,WH_C,West,SKU0063,Housewares,2,167.5
104966,2025-01-25,WH_C,West,SKU0039,Office,2,180.43
104967,2025-01-25,WH_B,Central,SKU0034,Office,4,28.88
104968,2025-01-25,WH_B,Central,SKU0024,Electronics,1,184.91
104969,2025-01-25,WH_B,Central,SKU0043,Hardware,1,109.62
104970,2025-01-25,WH_A,East,SKU0028,Electronics,1,96.15
104971,2025-01-25,WH_C,West,SKU0079,Hardware,2,84.21
104972,2025-01-25,WH_C,West,SKU0003,Hardware,3,54.65
104973,2025-01-25,WH_A,East,SKU0001,Housewares,4,196.49
104974,2025-01-25,WH_C,West,SKU0055,Housewares,2,95.48
104975,2025-01-25,WH_A,East,SKU0083,Housewares,1,34.78
104976,2025-01-25,WH_B,Central,SKU0041,Sports,1,7.5
104977,2025-01-25,WH_C,West,SKU0019,Sports,3,239.24
104978,2025-01-25,WH_B,Central,SKU0024,Electronics,1,32.61
104979,2025-01-25,WH_C,West,SKU0078,Housewares,5,173.68
104980,2025-01-25,WH_C,West,SKU0057,Electronics,1,248.24
104981,2025-01-25,WH_B,Central,SKU0009,Hardware,2,169.05
104982,2025-01-25,WH_B,Central,SKU0063,Housewares,3,59.56
104983,2025-01-25,WH_B,Central,SKU0065,Sports,2,58.02
104984,2025-01-25,WH_A,East,SKU0066,Sports,2,12.54
104985,2025-01-25,WH_C,West,SKU0033,Housewares,1,96.19
104986,2025-01-25,WH_B,Central,SKU0060,Hardware,1,24.41
104987,2025-01-25,WH_B,Central,SKU0088,Housewares,4,108.01
104988,2025-01-25,WH_C,West,SKU0056,Housewares,5,209.75
104989,2025-01-25,WH_C,West,SKU0090,Electronics,1,108.23
104990,2025-01-26,WH_B,Central,SKU0027,Electronics,3,127.38
104991,2025-01-26,WH_C,West,SKU0026,Hardware,5,145.03
104992,2025-01-26,WH_C,West,SKU0021,Sports,2,197.82
104993,2025-01-26,WH_A,East,SKU0029,Sports,1,148.14
104994,2025-01-26,WH_B,Central,SKU0053,Hardware,1,68.84
104995,2025-01-26,WH_C,West,SKU0007,Office,1,143.93
104996,2025-01-26,WH_A,East,SKU0042,Electronics,5,37.54
104997,2025-01-26,WH_A,East,SKU0062,Housewares,4,40.05
104998,2025-01-26,WH_A,East,SKU0054,Office,1,229.65
104999,2025-01-26,WH_C,West,SKU0094,Hardware,1,53.3
105000,2025-01-26,WH_B,Central,SKU0020,Electronics,1,74.06
105001,2025-01-26,WH_C,West,SKU0059,Electronics,1,30.28
105002,2025-01-26,WH_B,Central,SKU0039,Office,1,102.84
105003,2025-01-26,WH_C,West,SKU0002,Electronics,2,217.54
105004,2025-01-26,WH_C,West,SKU0070,Hardware,1,138.89
105005,2025-01-26,WH_A,East,SKU0045,Electronics,1,14.86
105006,2025-01-26,WH_B,Central,SKU0057,Electronics,5,160.38
105007,2025-01-26,WH_C,West,SKU0003,Hardware,1,66.15
